YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Air_Pressure,Air_Temperature,CurrDir010,CurrDir020,CurrDir_DCS,CurrSp010,CurrSp020,CurrSp_DCS,Salinity_0m,Salinity_10m,Salinity_20m,Watertemp_0m,Watertemp_10m,Watertemp_20m,WindDirectionGill,WindSpeedGill
2013,7,21,13,0,0,101.328.125,24.625,13.640.625,12.234.375,129.375,4.824.219,5.585.938,4.296.875,3.530.151,3.537.109,3.540.771,22.875,2.286.621,2.272.266,6.820.313,421.875
2013,7,21,14,0,0,101.279.297,25.25,1.378.125,12.515.625,13.078.125,5.351.563,5.917.969,4.296.875,3.530.151,3.539.307,3.540.771,2.296.875,2.282.959,2.272.412,6.328.125,433.594
2013,7,21,15,0,0,101.318.359,24.75,13.289.063,12.304.688,12.515.625,5.126.954,5.566.407,4.101.563,3.527.588,3.538.208,3.538.574,2.315.625,2.280.762,2.278.857,12.410.156,6.5918
2013,7,21,16,0,0,101.298.828,23.5,12.796.875,1.209.375,11.953.125,4.902.344,5.214.844,390.625,352.832,3.537.842,3.537.476,2.315.625,2.281.787,2.277.246,18.492.188,884.766
2013,7,21,17,0,0,101.240.234,23.125,11.671.875,112.5,106.875,4.628.906,515.625,4.101.563,3.526.855,3.536.377,3.535.645,230.625,2.286.182,2.279.004,18.070.313,791.016
2013,7,21,18,0,0,101.191.406,23.125,101.25,10.265.625,9.984.375,4.023.438,4.980.469,3.515.625,3.526.855,3.536.011,3.533.813,230.625,2.294.092,228.252,163.125,632.813
2013,7,21,19,0,0,101.162.109,23.25,1.153.125,1.209.375,9.703.125,4.199.219,5.078.125,3.710.938,3.525.024,3.534.546,3.530.884,230.625,2.302.002,2.284.717,16.101.563,433.594
2013,7,21,20,0,0,101.191.406,23.375,10.265.625,11.109.375,10.546.875,484.375,5.429.688,4.101.563,3.523.193,353.125,3.530.518,230.625,2.305.811,228.252,14.976.563,322.266
2013,7,21,21,0,0,101.181.641,23.25,11.671.875,11.953.125,984.375,4.785.156,4.921.875,4.492.188,3.520.264,3.529.785,3.530.884,230.625,2.302.148,228.501,12.304.688,322.266
2013,7,21,22,0,0,101.269.531,23.25,1.096.875,118.125,9.984.375,4.921.875,5.429.688,4.296.875,3.517.334,3.530.151,3.530.518,230.625,2.297.021,2.284.131,12.164.063,158.203
2013,7,21,23,0,0,101.328.125,23.375,12.234.375,11.953.125,1.040.625,4.941.406,5.605.469,4.296.875,3.516.602,3.527.588,3.529.053,230.625,2.300.391,2.282.373,101.25,146.484
2013,7,22,0,0,0,101.308.594,23.25,13.640.625,11.953.125,11.390.625,5.234.375,5.703.125,4.296.875,3.516.602,3.527.588,3.529.785,2.296.875,2.298.047,2.281.641,4.570.313,269.531
2013,7,22,1,0,0,101.328.125,23.5,129.375,1.153.125,12.234.375,5.566.406,515.625,4.296.875,3.515.869,3.526.855,3.545.898,2.296.875,2.285.889,2.265.674,590.625,158.203
2013,7,22,2,0,0,101.328.125,23.75,129.375,11.390.625,12.515.625,50,3.945.313,4.492.188,3.514.771,3.526.489,3.545.532,2.296.875,2.291.455,2.263.037,7.453.125,451.172
2013,7,22,3,0,0,101.298.828,23.75,12.796.875,12.796.875,1.265.625,5.351.563,3.476.563,4.492.188,3.516.235,3.542.603,3.545.166,2.296.875,2.269.922,226.333,6.820.313,650.391
2013,7,22,4,0,0,101.240.234,23.625,11.390.625,11.671.875,1.321.875,40.625,3.300.781,4.101.563,3.517.334,3.543.701,3.544.434,2.296.875,2.283.691,2.264.648,67.5,8.4375
2013,7,22,5,0,0,101.181.641,23.5,1.209.375,1.096.875,13.921.875,3.847.656,3.007.813,390.625,3.518.066,3.551.392,3.548.828,2.296.875,2.286.328,2.270.654,6.890.625,744.141
2013,7,22,6,0,0,101.162.109,23.375,129.375,11.671.875,14.203.125,4.609.375,4.023.438,390.625,3.517.334,3.541.504,3.547.363,2.296.875,2.284.717,2.280.029,6.679.688,609.375
2013,7,22,7,0,0,101.142.578,23.25,1.321.875,12.234.375,13.921.875,3.828.125,3.515.625,390.625,35.177,3.542.236,3.543.701,2.296.875,2.282.666,2.270.068,590.625,662.109
2013,7,22,8,0,0,101.171.875,23.25,1.321.875,1.153.125,135,4.394.531,359.375,4.101.563,3.522.827,3.541.504,3.542.969,22.875,2.285.742,2.269.336,6.609.375,574.219
2013,7,22,9,0,0,101.318.359,23,13.640.625,11.390.625,13.359.375,4.277.344,3.242.188,4.882.813,352.356,3.531.982,3.542.603,2.296.875,2.290.283,226.875,3.234.375,333.984
2013,7,22,10,0,0,101.386.719,22.625,12.234.375,10.265.625,1.321.875,5.214.844,4.453.125,46.875,3.522.461,3.534.546,3.539.673,230.625,2.287.793,2.272.266,25.171.875,263.672
2013,7,22,11,0,0,101.445.313,22.875,123.75,101.25,1.265.625,4.394.531,3.984.375,4.882.813,3.521.362,3.532.715,3.541.138,2.296.875,2.293.945,2.266.992,298.125,357.422
2013,7,22,12,0,0,101.503.906,22.875,12.234.375,10.546.875,12.234.375,5.605.469,4.785.156,546.875,3.518.433,3.531.982,3.539.307,2.296.875,2.287.354,227.168,29.742.188,357.422
2013,7,22,13,0,0,101.523.438,22.875,123.75,12.515.625,123.75,4.609.375,3.339.844,546.875,3.521.362,3.536.743,3.542.603,230.625,2.274.316,2.265.234,28.828.125,398.438
2013,7,22,14,0,0,101.474.609,23.125,11.671.875,11.953.125,1.096.875,50,4.238.281,5.859.375,352.356,3.532.349,3.537.476,2.334.375,2.283.252,2.271.973,27.351.563,240.234
2013,7,22,15,0,0,101.416.016,23,11.671.875,123.75,9.984.375,5.195.313,4.765.625,5.664.063,3.519.897,3.532.349,3.536.011,234.375,2.288.525,2.274.463,26.226.563,292.969
2013,7,22,16,0,0,101.318.359,23,1.153.125,12.164.063,95.625,5.097.657,4.824.219,5.468.751,352.063,3.532.349,3.536.743,234.375,2.284.863,2.274.023,2.446.875,307.618
2013,7,22,17,0,0,101.279.297,23.125,11.390.625,11.953.125,9.140.625,50,4.882.813,5.273.438,3.521.729,3.529.419,3.537.476,234.375,2.288.086,2.273.438,22.710.938,322.266
2013,7,22,18,0,0,1012.5,23.25,1.153.125,12.515.625,9.140.625,4.707.031,4.570.313,546.875,3.520.264,3.527.954,3.537.109,2.353.125,2.286.182,2.272.559,23.414.063,263.672
2013,7,22,19,0,0,101.279.297,23.25,1.040.625,11.390.625,928.125,4.550.781,421.875,5.078.125,3.520.996,3.528.687,3.536.743,2.334.375,2.283.691,2.272.266,24.046.875,3.75
2013,7,22,20,0,0,101.367.188,23,1.096.875,1.209.375,928.125,34.375,3.378.906,5.273.438,352.063,353.125,3.536.011,23.25,2.280.762,2.272.852,25.171.875,650.391
2013,7,22,21,0,0,10.140.625,23,118.125,1.321.875,9.421.875,3.945.313,3.300.781,546.875,3.520.996,3.530.518,3.536.011,230.625,2.281.201,2.273.438,25.664.063,439.453
2013,7,22,22,0,0,101.474.609,23.125,10.265.625,11.390.625,9.703.125,4.941.406,4.355.469,5.664.063,3.522.095,3.536.011,3.536.743,2.296.875,2.274.609,2.271.533,25.664.063,439.453
2013,7,22,23,0,0,101.513.672,22.875,9.703.125,1.096.875,90,5.058.594,4.921.875,5.859.375,352.356,3.533.813,3.535.645,2.296.875,2.285.303,2.272.705,2.503.125,632.813
2013,7,23,0,0,0,101.542.969,22.75,95.625,10.546.875,9.140.625,4.746.094,4.804.688,5.664.063,3.523.926,3.532.715,3.533.081,2.296.875,2.293.213,2.283.545,25.382.813,667.969
2013,7,23,1,0,0,101.582.031,22.625,928.125,10.546.875,9.421.875,5.214.844,5.429.688,5.664.063,3.523.926,3.531.616,3.532.349,2.296.875,2.294.971,2.290.283,25.382.813,603.516
2013,7,23,2,0,0,1.015.625,22.125,95.625,10.546.875,9.421.875,5.878.906,6.074.219,5.664.063,3.522.461,3.531.982,3.531.616,22.875,2.289.111,2.286.621,26.226.563,609.375
2013,7,23,3,0,0,101.552.734,21.875,106.875,1.096.875,1.040.625,4.511.719,5.019.531,5.664.063,3.525.024,3.531.616,353.125,2.278.125,228.501,2.283.398,27.351.563,691.406
2013,7,23,4,0,0,101.513.672,21.625,10.828.125,112.5,9.984.375,4.667.969,4.902.344,5.859.375,3.522.827,353.125,3.530.151,2.278.125,2.279.736,2.279.297,27.140.625,755.859
2013,7,23,5,0,0,101.474.609,21.375,10.265.625,1.040.625,10.828.125,5.664.063,5.605.469,546.875,3.525.024,353.125,3.530.884,2.278.125,22.771,2.277.832,26.859.375,808.594
2013,7,23,6,0,0,101.435.547,21.75,10.265.625,1.040.625,1.040.625,5.703.125,56.25,5.078.125,3.524.658,353.125,3.530.884,2.278.125,2.278.711,2.279.297,27.351.563,808.594
2013,7,23,7,0,0,101.474.609,21,10.546.875,10.546.875,10.546.875,5.410.156,5.136.719,5.078.125,3.525.024,353.125,3.530.884,2.278.125,2.275.781,2.275.635,27.492.188,902.344
2013,7,23,8,0,0,101.494.141,21,10.265.625,10.546.875,1.040.625,5.136.719,4.960.938,6.054.688,3.525.024,353.125,3.530.518,2.278.125,2.276.221,2.276.514,27.351.563,925.781
2013,7,23,9,0,0,101.533.203,21.125,10.828.125,106.875,11.109.375,4.140.625,4.335.938,5.273.438,3.524.292,3.530.884,3.530.518,2.278.125,2.275.928,2.275.928,27.210.938,960.938
2013,7,23,10,0,0,101.601.563,21,1.040.625,1.040.625,1.096.875,4.980.469,4.960.938,5.078.125,3.522.461,3.530.518,3.529.785,2.278.125,2.277.832,2.278.271,28.335.938,1.007.813
2013,7,23,11,0,0,101.679.688,21,129.375,1.265.625,11.109.375,5.273.438,5.195.313,5.664.063,3.522.827,3.530.151,3.529.419,2.278.125,2.280.176,2.280.469,28.335.938,1.001.953
2013,7,23,12,0,0,101.767.578,21.125,10.265.625,95.625,112.5,328.125,3.105.469,5.078.125,3.521.362,3.530.151,3.529.419,2.278.125,2.280.469,2.280.762,27.773.438,1.066.406
2013,7,23,13,0,0,101.767.578,21.375,101.25,101.25,1.040.625,5.429.688,5.292.969,5.664.063,3.522.827,3.529.785,3.529.419,2.278.125,2.281.787,2.281.934,27.632.813,1.119.141
2013,7,23,14,0,0,10.171.875,20.375,1.153.125,11.109.375,10.265.625,6.640.625,6.894.531,5.859.375,3.523.193,3.529.785,3.529.419,2.278.125,2.282.373,2.282.666,281.25,1.072.266
2013,7,23,15,0,0,101.767.578,20.625,1.096.875,10.828.125,10.546.875,5.429.688,5.058.594,5.664.063,352.356,3.529.785,3.529.053,2.278.125,2.280.908,2.280.469,270,984.375
2013,7,23,16,0,0,101.728.516,20.125,112.5,11.390.625,101.25,5.996.094,6.210.938,546.875,3.521.362,3.529.785,3.528.687,2.278.125,228.252,228.252,25.242.188,966.797
2013,7,23,17,0,0,101.728.516,19.875,11.109.375,11.039.063,10.265.625,5.458.984,5.468.751,546.875,3.521.729,3.528.687,3.525.757,2.278.125,2.279.883,2.276.514,24.820.313,969.726
2013,7,23,18,0,0,101.757.813,19.75,1.096.875,106.875,1.040.625,4.921.875,4.726.563,546.875,3.522.461,3.529.419,3.528.687,2.278.125,2.282.666,2.282.666,24.398.438,972.656
2013,7,23,19,0,0,101.787.109,19.875,9.140.625,90,10.546.875,5.957.031,5.546.875,4.882.813,3.520.996,3.527.588,3.527.222,2.278.125,2.279.883,2.280.469,236.25,873.047
2013,7,23,20,0,0,101.826.172,20.625,1.040.625,1.040.625,101.25,5.214.844,5.195.313,4.882.813,3.520.996,352.832,3.527.954,2.278.125,228.252,2.282.666,247.5,785.156
2013,7,23,21,0,0,101.884.766,20.25,1.040.625,10.265.625,1.040.625,4.433.594,4.570.313,4.296.875,3.520.264,3.527.588,3.527.222,2.278.125,227.959,2.281.787,24.398.438,638.672
2013,7,23,22,0,0,101.953.125,20.25,10.265.625,10.265.625,10.265.625,4.511.719,4.355.469,4.296.875,3.518.799,3.525.757,3.525.391,2.278.125,2.277.979,2.279.443,25.523.438,726.563
2013,7,23,23,0,0,102.011.719,20,10.546.875,101.25,106.875,4.238.281,4.316.406,4.492.188,3.517.334,3.525.024,3.524.292,2.278.125,22.771,2.277.246,26.296.875,896.484
2013,7,24,0,0,0,102.070.313,19.75,10.265.625,10.546.875,9.984.375,3.554.688,3.964.844,4.296.875,3.518.799,3.525.024,3.524.658,2.278.125,2.276.514,2.276.953,2.615.625,914.063
2013,7,24,1,0,0,102.119.141,19.75,118.125,11.671.875,1.096.875,3.554.688,3.632.813,4.101.563,3.521.362,3.526.855,3.526.489,2.278.125,2.278.857,2.279.004,26.296.875,931.641
2013,7,24,2,0,0,102.138.672,18.875,106.875,106.875,106.875,4.648.438,4.511.719,5.273.438,3.520.996,3.527.954,3.527.222,2.278.125,2.279.883,2.281.055,26.367.188,1.060.547
2013,7,24,3,0,0,102.138.672,18.625,1.040.625,1.040.625,10.265.625,515.625,5.214.844,5.273.438,3.518.799,3.527.588,3.526.855,2.278.125,2.279.736,228.208,26.015.625,1.060.547
2013,7,24,4,0,0,102.138.672,18.5,112.5,1.153.125,101.25,5.214.844,5.253.906,5.273.438,3.516.968,3.525.391,3.524.292,226.875,2.275.195,2.274.023,258.75,1.019.531
2013,7,24,5,0,0,102.119.141,19,11.390.625,11.671.875,1.040.625,5.488.281,5.449.219,5.859.375,3.515.137,3.524.292,352.356,2.259.375,2.271.094,2.269.775,26.015.625,1.007.813
2013,7,24,6,0,0,102.138.672,17.75,11.390.625,11.671.875,1.096.875,5.390.625,5.214.844,546.875,3.515.869,3.522.461,3.521.362,226.875,2.267.432,2.268.311,25.734.375,1.048.828
2013,7,24,7,0,0,102.167.969,17.75,101.25,984.375,10.546.875,6.269.531,6.269.531,546.875,3.516.602,3.522.461,3.521.729,226.875,227.417,2.275.342,26.648.438,1.025.391
2013,7,24,8,0,0,102.177.734,18.125,112.5,1.096.875,106.875,5.097.656,5.175.781,5.078.125,3.515.137,3.522.827,3.522.095,226.875,2.272.119,2.271.387,26.929.688,955.078
2013,7,24,9,0,0,102.275.391,16.875,101.25,9.984.375,1.096.875,4.628.906,46.875,46.875,3.515.869,3.523.193,3.522.461,2.278.125,2.277.246,2.278.271,26.367.188,1.025.391
2013,7,24,10,0,0,102.314.453,18,10.265.625,10.265.625,10.265.625,4.414.063,4.160.156,46.875,3.515.503,3.522.095,3.521.729,226.875,2.277.686,2.277.686,26.578.125,878.906
2013,7,24,11,0,0,102.373.047,18.375,112.5,11.109.375,10.828.125,4.609.375,4.941.406,4.882.813,3.515.137,3.521.729,3.521.362,226.875,2.270.508,2.270.947,26.929.688,832.031
2013,7,24,12,0,0,102.460.938,18.125,1.096.875,1.040.625,11.109.375,4.316.406,4.355.469,4.296.875,3.514.404,3.521.729,3.520.996,226.875,2.267.578,2.268.604,26.648.438,931.641
2013,7,24,13,0,0,1025,17.875,9.984.375,101.25,106.875,4.824.219,453.125,4.296.875,3.513.672,3.521.729,3.520.996,2.259.375,2.266.406,2.266.113,26.226.563,837.891
2013,7,24,14,0,0,102.451.172,17.625,11.953.125,12.234.375,1.096.875,3.652.344,3.417.969,4.101.563,3.511.108,3.519.165,3.518.066,2.259.375,2.259.375,2.259.961,26.789.063,761.719
2013,7,24,15,0,0,102.402.344,17.125,1.153.125,11.109.375,106.875,5.136.719,4.882.813,5.078.125,3.506.714,3.512.939,3.512.207,2.240.625,2.239.307,2.240.186,26.648.438,755.859
2013,7,24,16,0,0,102.333.984,17.125,10.265.625,1.040.625,10.828.125,5.195.313,4.941.406,5.273.438,3.504.517,3.513.306,3.512.573,2.240.625,224.707,2.246.924,28.265.625,785.156
2013,7,24,17,0,0,102.304.688,17,9.984.375,984.375,10.546.875,5.292.969,4.941.406,5.078.125,3.498.657,3.512.207,3.511.108,2.240.625,2.248.828,2.247.949,2.784.375,7.5
2013,7,24,18,0,0,102.294.922,16.875,10.335.938,101.25,10.476.563,5.546.875,5.107.422,546.875,3.502.319,3.508.911,3.508.179,2.240.625,2.237.109,2.237.695,26.507.813,667.969
2013,7,24,19,0,0,102.333.984,16.375,106.875,1.040.625,1.040.625,5.800.781,5.273.438,5.859.375,3.494.629,3.508.545,3.507.813,223.125,2.239.746,224.165,25.171.875,585.938
2013,7,24,20,0,0,102.363.281,16.375,101.25,10.265.625,106.875,546.875,5.390.625,5.859.375,3.499.023,3.505.249,3.504.517,223.125,2.230.078,2.230.664,22.851.563,369.141
2013,7,24,21,0,0,102.402.344,16.75,10.828.125,9.984.375,10.546.875,4.257.813,3.867.188,4.492.188,3.498.657,3.505.615,3.504.517,223.125,2.235.645,2.235.791,0,0
2013,7,24,22,0,0,102.441.406,16.5,10.828.125,11.109.375,11.109.375,4.257.813,4.335.938,4.492.188,3.495.361,3.506.348,3.505.981,223.125,223.418,2.233.301,0,0
2013,7,24,23,0,0,102.421.875,16.625,11.109.375,112.5,11.671.875,4.589.844,4.492.188,46.875,3.499.756,3.506.348,3.505.249,223.125,2.235.352,2.234.326,24.609.375,462.891
2013,7,25,0,0,0,102.431.641,17,11.390.625,1.153.125,11.109.375,4.589.844,453.125,4.492.188,3.502.319,3.506.714,3.506.714,2.240.625,2.236.084,2.238.135,22.640.625,345.703
2013,7,25,1,0,0,102.431.641,16.625,11.390.625,11.390.625,11.109.375,515.625,546.875,5.078.125,3.494.995,3.508.911,3.509.277,2.221.875,2.240.186,2.241.211,24.398.438,146.484
2013,7,25,2,0,0,102.412.109,16.625,1.040.625,10.265.625,112.5,5.019.531,5.390.625,546.875,3.489.502,3.506.348,3.507.446,2.221.875,2.233.301,2.226.709,30.445.313,457.031
2013,7,25,3,0,0,102.382.813,16.75,11.109.375,10.828.125,11.390.625,5.429.688,56.25,546.875,3.498.657,3.506.714,3.505.615,223.125,2.235.645,2.233.887,315,451.172
2013,7,25,4,0,0,102.285.156,16.625,106.875,10.546.875,1.153.125,4.902.344,5.351.563,6.054.688,3.497.925,3.504.883,350.415,223.125,2.232.129,2.231.543,32.554.688,445.313
2013,7,25,5,0,0,1.021.875,16.625,11.109.375,1.096.875,11.390.625,6.132.813,6.757.813,6.445.313,3.489.502,3.506.714,3.505.981,22.125,2.237.402,2.236.084,3.290.625,351.563
2013,7,25,6,0,0,102.119.141,17,9.703.125,95.625,9.984.375,6.171.875,6.601.563,6.054.688,3.495.728,3.503.418,3.503.052,2.221.875,2.225.977,2.227.734,32.976.563,339.844
2013,7,25,7,0,0,102.070.313,17.25,984.375,9.984.375,9.984.375,6.269.531,6.621.094,6.835.938,3.496.826,3.503.052,3.502.319,223.125,2.229.199,2.230.225,326.25,351.563
2013,7,25,8,0,0,102.060.547,17.375,106.875,10.265.625,11.390.625,5.644.531,5.957.031,62.5,3.497.925,3.503.784,3.505.615,223.125,2.231.836,2.230.664,31.359.375,333.984
2013,7,25,9,0,0,102.050.781,17.625,95.625,9.703.125,101.25,5.332.031,5.703.125,546.875,349.646,3.505.615,350.415,223.125,2.233.301,2.232.422,2.896.875,269.531
2013,7,25,10,0,0,102.060.547,18.375,9.703.125,984.375,984.375,5.195.313,5.546.875,546.875,3.497.559,350.415,3.504.517,223.125,2.233.008,2.233.301,264.375,240.234
2013,7,25,11,0,0,102.119.141,18.25,90,928.125,9.984.375,4.921.875,4.980.469,5.664.063,3.497.192,3.504.883,3.504.883,223.125,223.418,2.234.766,27.773.438,667.969
2013,7,25,12,0,0,102.177.734,18.25,1.040.625,1.040.625,1.040.625,5.390.625,5.253.906,546.875,3.497.925,3.504.883,3.504.517,223.125,2.235.791,2.236.377,28.617.188,878.906
2013,7,25,13,0,0,102.197.266,18.125,101.25,10.546.875,106.875,5.605.469,5.292.969,546.875,3.497.925,3.505.981,3.504.883,2.240.625,2.238.281,2.238.281,28.546.875,943.359
2013,7,25,14,0,0,102.197.266,18.25,106.875,10.546.875,10.546.875,5.488.281,5.234.375,546.875,3.495.728,3.505.615,3.504.517,2.240.625,2.240.332,2.240.479,28.054.688,949.219
2013,7,25,15,0,0,102.158.203,18.375,1.209.375,11.953.125,106.875,4.570.313,4.414.063,5.664.063,3.497.559,3.505.249,350.415,2.240.625,2.240.479,2.241.357,28.195.313,1.001.953
2013,7,25,16,0,0,102.119.141,18.5,106.875,106.875,1.096.875,4.140.625,390.625,5.273.438,3.497.192,3.504.883,350.415,2.240.625,2.241.357,2.241.357,2.784.375,931.641
2013,7,25,17,0,0,102.080.078,18.375,11.109.375,112.5,10.546.875,4.589.844,4.589.844,5.078.125,3.497.559,3.504.883,350.415,2.240.625,223.916,2.240.186,2.671.875,990.234
2013,7,25,18,0,0,102.041.016,18.75,9.703.125,9.421.875,10.546.875,4.863.281,4.863.281,5.078.125,3.496.826,3.504.883,350.415,223.125,2.239.453,2.238.574,26.929.688,990.234
2013,7,25,19,0,0,102.080.078,19,101.25,9.984.375,1.040.625,4.882.813,4.775.391,5.371.094,3.497.192,3.504.883,350.415,223.125,2.238.281,2.238.428,26.542.969,1.010.742
2013,7,25,20,0,0,102.128.906,18.5,10.546.875,10.546.875,10.265.625,4.902.344,46.875,5.664.063,3.496.826,3.504.883,3.503.784,223.125,2.235.791,2.236.084,2.615.625,10.3125
2013,7,25,21,0,0,1.021.875,18.375,9.984.375,9.984.375,1.040.625,6.210.938,6.152.344,6.054.688,3.492.798,3.503.418,3.502.686,2.221.875,222.583,2.226.855,26.859.375,1.037.109
2013,7,25,22,0,0,102.255.859,19.125,10.828.125,1.096.875,1.040.625,5.019.531,5.117.188,5.664.063,3.496.094,3.502.319,3.501.953,223.125,2.223.926,2.225.537,26.578.125,1.083.984
2013,7,25,23,0,0,102.304.688,18.875,118.125,118.125,10.828.125,5.019.531,5.214.844,546.875,3.495.361,350.415,3.503.052,223.125,2.232.715,2.233.447,26.648.438,1.101.563
2013,7,26,0,0,0,102.353.516,19.25,11.390.625,11.671.875,112.5,5.253.906,4.609.375,5.273.438,3.495.728,350.415,3.503.052,223.125,2.234.912,2.235.791,26.648.438,1.089.844
2013,7,26,1,0,0,102.363.281,19.375,11.953.125,123.75,1.040.625,3.867.188,3.964.844,5.273.438,349.646,3.503.784,3.503.052,223.125,2.237.988,2.237.695,27.492.188,1.130.859
2013,7,26,2,0,0,102.363.281,19.5,11.671.875,11.390.625,1.096.875,56.25,5.644.531,6.445.313,3.497.559,3.503.784,3.503.052,223.125,223.623,2.237.402,27.984.375,1.130.859
2013,7,26,3,0,0,10.234.375,19,11.671.875,11.671.875,10.546.875,7.578.125,7.539.063,6.835.938,3.491.333,3.503.784,3.503.052,2.203.125,2.233.447,2.234.912,30.726.563,931.641
2013,7,26,4,0,0,102.314.453,19.375,10.265.625,101.25,11.109.375,5.742.188,5.664.063,62.5,3.490.234,3.498.291,3.496.826,2.203.125,221.001,2.208.545,29.390.625,867.188
2013,7,26,5,0,0,102.275.391,19.375,11.671.875,11.390.625,106.875,515.625,5.078.125,5.859.375,3.488.403,3.497.559,3.496.826,2.203.125,2.208.105,2.207.813,28.617.188,1.048.828
2013,7,26,6,0,0,102.285.156,19,1.209.375,11.953.125,112.5,3.417.969,3.671.875,4.882.813,3.489.502,3.496.826,3.496.094,2.203.125,2.206.348,2.206.055,286.875,1.042.969
2013,7,26,7,0,0,102.246.094,19.375,11.671.875,11.390.625,1.096.875,5.214.844,4.355.469,5.664.063,3.488.037,3.497.192,349.646,2.203.125,2.207.373,2.208.545,28.898.438,1.119.141
2013,7,26,8,0,0,102.255.859,19.25,118.125,11.671.875,11.390.625,5.605.469,5.644.531,6.054.688,3.490.967,3.497.559,3.496.826,22.125,2.207.959,2.208.984,29.179.688,1.042.969
2013,7,26,9,0,0,102.324.219,19.125,11.109.375,10.828.125,106.875,4.804.688,4.609.375,5.273.438,3.493.164,3.500.488,3.499.756,2.221.875,2.222.461,2.223.193,29.460.938,1.019.531
2013,7,26,10,0,0,102.392.578,19,12.796.875,1.265.625,10.828.125,5.761.719,6.015.625,5.078.125,3.494.629,3.501.587,3.500.488,2.221.875,2.227.295,2.227.441,303.75,931.641
2013,7,26,11,0,0,102.431.641,19.25,123.75,1.209.375,112.5,5.136.719,4.609.375,5.664.063,3.490.234,3.501.953,3.500.488,22.125,2.226.709,2.223.779,30.164.063,925.781
2013,7,26,12,0,0,1025,19.5,1.153.125,11.109.375,112.5,4.921.875,4.882.813,4.882.813,3.489.136,3.497.925,3.496.826,2.221.875,2.214.697,2.214.404,29.320.313,1.095.703
2013,7,26,13,0,0,102.509.766,19.625,11.953.125,1.153.125,11.109.375,53.125,5.390.625,5.859.375,3.490.234,3.496.826,3.497.192,22.125,2.211.182,2.214.844,298.125,1.095.703
2013,7,26,14,0,0,1025,19.75,10.828.125,106.875,1.096.875,4.550.781,4.296.875,5.273.438,3.489.868,3.498.657,3.497.925,2.221.875,2.218.799,2.219.238,29.320.313,1.089.844
2013,7,26,15,0,0,102.490.234,20.25,1.096.875,11.109.375,106.875,4.921.875,4.921.875,5.078.125,3.490.234,3.500.122,3.499.023,2.221.875,2.221.289,2.221.729,28.757.813,1.119.141
2013,7,26,16,0,0,102.382.813,20.25,9.703.125,9.984.375,9.703.125,5.703.125,5.683.594,5.859.375,3.487.671,3.499.023,3.497.925,22.125,2.218.213,2.217.188,28.054.688,1.236.328
2013,7,26,17,0,0,10.234.375,20.25,10.265.625,984.375,10.546.875,4.023.438,390.625,5.273.438,3.481.445,3.495.728,3.495.361,219.375,2.211.475,2.211.328,28.617.188,12.1875
2013,7,26,18,0,0,102.275.391,20.25,11.109.375,10.828.125,106.875,5.996.094,5.976.563,6.054.688,3.475.952,3.486.572,348.584,2.165.625,2.175.732,2.173.096,28.265.625,1.113.281
2013,7,26,19,0,0,102.363.281,18.5,1.153.125,11.390.625,1.096.875,4.667.969,4.824.219,5.664.063,3.474.854,3.486.206,3.485.474,21.75,2.170.898,217.207,26.507.813,955.078
2013,7,26,20,0,0,102.353.516,19.75,1.153.125,11.601.563,11.109.375,5.322.266,5.214.844,5.761.719,3.477.051,3.486.572,348.584,2.184.375,217.749,2.178.076,27.035.156,999.024
