/SiMCosta RJ-1 buoy 
/L1 data
/missing = NULL
/latitude = -22.9616
/longitude = -43.12483
/Sensor Mount = Buoy
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br)
/Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW 
/YEAR MONTH DAY HOUR MINUTE SECOND: Date/Time Data Acquisition (UTC)
/Avg_Air_Press: Average Air Pressure (mb)
/Avg_Air_Tmp: Average Air Temperature (degree Celsius)
/Avg_Hmt: Average Humidity (%)
/Avg_Wnd_Sp: Average Wind Speed (m/s)
/Avg_Wnd_Dir: Average Wind Direction (degree, magnetic north)
/Avg_Wnd_Dir_N: Average Wind Direction (degree, true north)
/M_Decl: Magnetic Declination (degree)
/Avg_Sol_Rad: Average Solar Radiation Reading (W/m²)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Avg_Air_Press,Avg_Air_Tmp,Avg_Hmt,Avg_Wnd_Sp,Avg_Wnd_Dir,Avg_Wnd_Dir_N,M_Decl,Avg_Sol_Rad
2015,8,10,2,25,00,1023.04,21.80,73.40,6.30,102.00,79.44,-22.56,43.50
2015,8,10,3,25,00,1023.24,21.60,74.50,3.70,91.00,68.44,-22.56,42.88
2015,8,10,4,25,00,1023.00,21.50,74.10,3.90,105.00,82.44,-22.56,42.95
2015,8,10,5,25,00,1022.84,21.40,74.40,4.00,108.00,85.44,-22.56,42.14
2015,8,10,6,25,00,1022.69,21.30,74.20,3.90,96.00,73.44,-22.56,43.70
2015,8,10,7,25,00,1022.34,21.20,74.20,4.10,61.00,38.44,-22.56,42.24
2015,8,10,8,25,00,1022.53,20.50,78.80,3.00,51.00,28.44,-22.56,41.90
2015,8,10,9,25,00,1023.46,20.30,78.50,1.70,53.00,30.44,-22.56,43.17
2015,8,10,10,25,00,1024.14,20.90,79.00,1.60,78.00,55.44,-22.56,131.01
2015,8,10,11,25,00,1024.51,21.80,74.70,1.10,73.00,50.44,-22.56,311.01
2015,8,10,12,25,00,1025.11,20.80,81.40,3.80,157.00,134.44,-22.56,531.80
2015,8,10,13,25,00,1025.15,21.60,78.40,3.40,140.00,117.44,-22.56,679.28
2015,8,10,14,25,00,1024.61,21.50,77.30,7.50,139.00,116.44,-22.56,720.61
2015,8,10,15,25,00,1023.96,21.30,77.40,7.40,136.00,113.44,-22.56,774.26
2015,8,10,16,25,00,1023.19,21.10,77.00,8.10,136.00,113.44,-22.56,714.79
2015,8,10,17,25,00,1022.22,21.00,78.20,8.00,131.00,108.44,-22.56,605.02
2015,8,10,18,25,00,1021.71,21.40,75.40,6.90,140.00,117.44,-22.56,535.32
2015,8,10,19,25,00,1021.62,22.10,75.00,5.90,135.00,112.44,-22.56,270.75
2015,8,10,20,25,00,1021.71,21.60,78.30,6.00,138.00,115.44,-22.56,104.50
2015,8,10,21,25,00,1022.13,21.90,79.70,4.30,120.00,97.44,-22.56,48.15
2015,8,10,22,25,00,1022.62,22.60,68.80,5.20,106.00,83.44,-22.56,46.55
2015,8,10,23,25,00,1023.24,22.20,71.00,1.00,148.00,125.44,-22.56,46.53
2015,8,11,0,25,00,1022.99,22.10,68.00,2.30,143.00,120.44,-22.56,45.97
2015,8,11,1,25,00,1023.21,21.80,69.00,1.90,113.00,90.44,-22.56,45.78
2015,8,11,2,25,00,1023.34,21.00,74.90,1.60,108.00,85.44,-22.56,44.45
2015,8,11,3,25,00,1023.75,20.60,74.80,1.10,97.00,74.44,-22.56,43.07
2015,8,11,4,25,00,1023.91,20.70,72.80,2.60,103.00,80.44,-22.56,43.08
2015,8,11,5,25,00,1023.92,20.70,71.60,3.30,89.00,66.44,-22.56,43.36
2015,8,11,6,25,00,1023.57,20.50,71.70,2.30,52.00,29.44,-22.56,43.37
2015,8,11,7,25,00,1023.44,19.70,78.30,2.90,50.00,27.44,-22.56,43.29
2015,8,11,8,25,00,1023.62,19.50,78.10,1.90,23.00,0.44,-22.56,42.46
2015,8,11,9,25,00,1024.14,19.30,80.40,2.70,15.00,352.44,-22.56,43.13
2015,8,11,10,25,00,1024.62,19.80,78.40,3.00,23.00,0.44,-22.56,121.04
2015,8,11,11,25,00,1025.27,20.50,75.50,2.80,21.00,358.44,-22.56,339.39
2015,8,11,12,25,00,1025.58,21.60,71.30,3.20,17.00,354.44,-22.56,530.13
2015,8,11,13,25,00,1025.31,20.90,79.70,3.90,343.00,320.44,-22.56,685.03
2015,8,11,14,25,00,1024.72,21.80,74.10,1.00,230.00,207.44,-22.56,728.85
2015,8,11,15,25,00,1023.87,21.50,72.20,3.20,176.00,153.44,-22.56,817.75
2015,8,11,16,25,00,1022.80,20.60,81.70,3.60,165.00,142.44,-22.56,688.77
2015,8,11,17,25,00,1022.10,21.10,78.10,4.10,146.00,123.44,-22.56,667.69
2015,8,11,18,25,00,1021.54,21.90,73.50,7.40,124.00,101.44,-22.56,371.35
2015,8,11,19,25,00,1021.17,22.10,73.00,5.90,121.00,98.44,-22.56,275.46
2015,8,11,20,25,00,1021.23,22.00,76.10,5.70,130.00,107.44,-22.56,112.25
2015,8,11,21,25,00,1021.51,22.10,72.90,3.80,119.00,96.44,-22.56,45.93
2015,8,11,22,25,00,1022.04,22.30,69.50,5.90,104.00,81.44,-22.56,45.62
2015,8,11,23,25,00,1023.09,21.60,72.30,1.50,1.00,338.44,-22.56,42.89
2015,8,12,0,25,00,1023.55,21.70,69.90,2.90,103.00,80.44,-22.56,44.57
2015,8,12,1,25,00,1024.11,21.20,72.10,2.10,82.00,59.44,-22.56,44.94
2015,8,12,2,25,00,1024.57,21.10,68.50,3.50,78.00,55.44,-22.56,42.35
2015,8,12,3,25,00,1024.45,21.00,68.90,4.60,79.00,56.44,-22.56,41.54
2015,8,12,4,25,00,1023.93,20.40,71.30,0.90,12.00,349.44,-22.56,42.95
2015,8,12,5,25,00,1023.15,20.50,71.40,4.20,80.00,57.44,-22.56,43.21
2015,8,12,6,25,00,1022.79,19.90,73.40,1.10,23.00,0.44,-22.56,42.84
2015,8,12,7,25,00,1022.43,19.70,75.20,2.80,24.00,1.44,-22.56,42.31
2015,8,12,8,25,00,1022.68,19.60,76.40,3.10,24.00,1.44,-22.56,41.38
2015,8,12,9,25,00,1023.21,19.40,77.90,2.50,33.00,10.44,-22.56,42.04
2015,8,12,10,25,00,1023.97,19.90,74.70,1.80,25.00,2.44,-22.56,137.67
2015,8,12,11,25,00,1024.64,20.50,72.90,1.40,39.00,16.44,-22.56,307.76
2015,8,12,12,25,00,1025.12,21.00,69.60,1.20,177.00,154.44,-22.56,515.53
2015,8,12,13,25,00,1024.93,20.70,75.00,1.60,163.00,140.44,-22.56,682.96
2015,8,12,14,25,00,1024.28,20.50,76.70,2.50,166.00,143.44,-22.56,750.23
2015,8,12,15,25,00,1023.38,19.80,82.20,3.80,173.00,150.44,-22.56,713.78
2015,8,12,16,25,00,1022.18,20.90,74.80,4.30,142.00,119.44,-22.56,788.88
2015,8,12,17,25,00,1021.10,20.60,76.00,7.90,137.00,114.44,-22.56,700.77
2015,8,12,18,25,00,1020.44,21.30,76.40,8.20,121.00,98.44,-22.56,406.92
2015,8,12,19,25,00,1020.37,21.50,76.00,6.70,123.00,100.44,-22.56,323.44
2015,8,12,20,25,00,1020.50,21.40,76.00,5.20,124.00,101.44,-22.56,104.67
2015,8,12,21,25,00,1020.82,21.20,76.50,4.70,117.00,94.44,-22.56,45.59
2015,8,12,22,25,00,1021.61,21.30,78.20,1.60,172.00,149.44,-22.56,43.79
2015,8,12,23,25,00,1022.17,20.40,79.20,1.60,95.00,72.44,-22.56,43.82
2015,8,13,0,25,00,1022.54,20.10,84.00,1.30,101.00,78.44,-22.56,43.56
2015,8,13,1,25,00,1022.96,19.60,86.10,1.40,7.00,344.44,-22.56,43.49
2015,8,13,2,25,00,1023.09,20.30,78.20,2.70,24.00,1.44,-22.56,45.30
2015,8,13,3,25,00,1023.14,20.30,78.40,3.10,13.00,350.44,-22.56,44.59
2015,8,13,4,25,00,1022.81,20.00,78.40,2.90,23.00,0.44,-22.56,42.52
2015,8,13,5,25,00,1022.44,19.80,78.70,2.50,6.00,343.44,-22.56,42.09
2015,8,13,6,25,00,1022.09,19.70,79.00,4.00,16.00,353.44,-22.56,41.89
2015,8,13,7,25,00,1021.72,19.50,80.50,3.90,17.00,354.44,-22.56,42.60
2015,8,13,8,25,00,1021.71,18.90,83.10,2.60,23.00,0.44,-22.56,42.23
2015,8,13,9,25,00,1022.21,18.90,83.10,3.00,10.00,347.44,-22.56,43.54
2015,8,13,10,25,00,1022.76,19.40,82.60,1.90,28.00,5.44,-22.56,134.56
2015,8,13,11,25,00,1023.61,19.80,80.70,3.00,20.00,357.44,-22.56,285.84
2015,8,13,12,25,00,1023.99,20.40,81.30,0.80,79.00,56.44,-22.56,482.49
2015,8,13,13,25,00,1023.98,21.30,77.00,0.90,65.00,42.44,-22.56,686.97
2015,8,13,14,25,00,1023.36,20.60,82.40,2.80,147.00,124.44,-22.56,755.92
2015,8,13,15,25,00,1022.37,21.00,80.20,3.50,146.00,123.44,-22.56,827.11
2015,8,13,16,25,00,1021.63,20.80,82.40,3.50,148.00,125.44,-22.56,785.68
2015,8,13,17,25,00,1020.76,20.40,83.00,2.90,148.00,125.44,-22.56,684.10
2015,8,13,18,25,00,1020.29,20.60,83.70,4.90,141.00,118.44,-22.56,503.00
2015,8,13,19,25,00,1020.26,20.20,82.90,8.00,132.00,109.44,-22.56,319.91
2015,8,13,20,25,00,1020.63,19.70,85.60,6.50,139.00,116.44,-22.56,87.01
2015,8,13,21,25,00,1020.77,19.20,88.10,3.60,133.00,110.44,-22.56,41.51
2015,8,13,22,25,00,1021.45,19.50,87.20,2.20,248.00,225.44,-22.56,40.80
2015,8,13,23,25,00,1021.87,19.40,88.40,2.20,248.00,225.44,-22.56,43.96
2015,8,14,0,25,00,1022.10,19.40,89.30,1.00,0.00,337.44,-22.56,40.08
2015,8,14,1,25,00,1022.27,19.60,86.20,0.70,106.00,83.44,-22.56,40.64
2015,8,14,2,25,00,1022.49,19.30,90.20,0.90,109.00,86.44,-22.56,40.43
2015,8,14,3,25,00,1022.31,19.10,86.80,1.50,41.00,18.44,-22.56,42.40
2015,8,14,4,25,00,1022.00,19.50,83.70,1.60,52.00,29.44,-22.56,43.00
2015,8,14,5,25,00,1021.46,19.80,81.40,1.80,27.00,4.44,-22.56,42.55
2015,8,14,6,25,00,1021.35,19.60,82.20,2.90,24.00,1.44,-22.56,43.91
2015,8,14,7,25,00,1021.23,19.10,84.40,2.80,31.00,8.44,-22.56,43.09
2015,8,14,8,25,00,1021.43,19.80,80.90,3.00,27.00,4.44,-22.56,42.50
2015,8,14,9,25,00,1021.97,19.90,81.10,3.60,18.00,355.44,-22.56,44.86
2015,8,14,10,25,00,1022.45,19.90,82.00,3.30,19.00,356.44,-22.56,169.20
2015,8,14,11,25,00,1023.06,20.60,83.40,3.30,6.00,343.44,-22.56,368.43
2015,8,14,12,25,00,1023.32,20.10,86.50,4.90,353.00,330.44,-22.56,553.39
2015,8,14,13,25,00,1023.37,21.10,84.00,3.40,341.00,318.44,-22.56,698.78
2015,8,14,14,25,00,1023.01,21.30,80.60,2.80,183.00,160.44,-22.56,788.05
2015,8,14,15,25,00,1022.04,20.90,82.60,3.60,172.00,149.44,-22.56,830.82
2015,8,14,16,25,00,1020.99,21.50,79.20,4.80,133.00,110.44,-22.56,484.85
2015,8,14,17,25,00,1020.13,21.70,76.70,4.80,135.00,112.44,-22.56,311.02
2015,8,14,18,25,00,1019.61,22.50,74.40,5.10,126.00,103.44,-22.56,337.76
2015,8,14,19,25,00,1019.56,22.80,72.80,6.30,121.00,98.44,-22.56,312.01
2015,8,14,20,25,00,1019.91,21.50,79.00,4.60,126.00,103.44,-22.56,77.33
2015,8,14,21,25,00,1020.37,19.50,86.00,4.30,143.00,120.44,-22.56,47.81
2015,8,14,22,25,00,1020.71,22.70,70.50,5.10,94.00,71.44,-22.56,46.89
2015,8,14,23,25,00,1021.16,21.40,76.20,2.50,55.00,32.44,-22.56,43.52
2015,8,15,0,25,00,1021.43,22.20,70.40,1.20,147.00,124.44,-22.56,44.18
2015,8,15,1,25,00,1021.31,22.10,70.20,1.70,157.00,134.44,-22.56,43.31
2015,8,15,2,25,00,1021.10,22.20,69.40,1.70,110.00,87.44,-22.56,43.88
2015,8,15,3,25,00,1020.93,21.90,71.40,1.40,281.00,258.44,-22.56,44.27
2015,8,15,4,25,00,1020.50,21.10,73.90,3.10,37.00,14.44,-22.56,44.18
2015,8,15,5,25,00,1020.11,20.90,74.70,5.70,31.00,8.44,-22.56,44.57
2015,8,15,6,25,00,1019.88,20.80,74.80,4.90,28.00,5.44,-22.56,43.82
2015,8,15,7,25,00,1019.74,20.30,77.10,4.00,16.00,353.44,-22.56,44.00
2015,8,15,8,25,00,1020.06,20.10,78.60,2.80,33.00,10.44,-22.56,43.35
2015,8,15,9,25,00,1020.62,20.30,75.80,1.60,333.00,310.44,-22.56,43.61
2015,8,15,10,25,00,1021.28,20.60,76.40,2.30,26.00,3.44,-22.56,179.98
2015,8,15,11,25,00,1021.99,21.10,73.90,0.70,340.00,317.44,-22.56,378.92
2015,8,15,12,25,00,1022.45,20.30,78.30,2.70,234.00,211.44,-22.56,570.54
2015,8,15,13,25,00,1022.78,20.30,82.00,1.20,126.00,103.44,-22.56,712.53
2015,8,15,14,25,00,1022.32,20.80,81.30,2.80,155.00,132.44,-22.56,794.35
2015,8,15,15,25,00,1021.51,21.00,80.80,3.60,165.00,142.44,-22.56,832.14
2015,8,15,16,25,00,1020.90,20.80,81.30,2.60,134.00,111.44,-22.56,804.97
2015,8,15,17,25,00,1019.90,20.60,76.90,5.80,134.00,111.44,-22.56,710.25
2015,8,15,18,25,00,1019.27,20.50,79.90,6.50,139.00,116.44,-22.56,547.75
2015,8,15,19,25,00,1018.94,20.30,81.00,6.40,141.00,118.44,-22.56,342.76
2015,8,15,20,25,00,1019.16,20.80,79.90,4.90,141.00,118.44,-22.56,107.28
2015,8,15,21,25,00,1019.25,19.60,84.00,4.80,139.00,116.44,-22.56,45.86
2015,8,15,22,25,00,1019.62,20.00,82.10,2.00,224.00,201.44,-22.56,44.09
2015,8,15,23,25,00,1020.25,18.90,88.50,1.50,266.00,243.44,-22.56,44.15
2015,8,16,0,25,00,1020.82,18.60,90.70,1.60,359.00,336.44,-22.56,43.82
2015,8,16,1,25,00,1020.95,20.60,79.40,0.70,56.00,33.44,-22.56,42.57
2015,8,16,2,25,00,1021.05,21.80,71.40,3.70,39.00,16.44,-22.56,40.79
2015,8,16,3,25,00,1021.16,20.30,78.40,1.10,87.00,64.44,-22.56,41.71
2015,8,16,4,25,00,1021.10,20.60,76.30,2.00,44.00,21.44,-22.56,41.08
2015,8,16,5,25,00,1020.77,20.20,78.60,3.30,19.00,356.44,-22.56,41.60
2015,8,16,6,25,00,1020.47,18.80,86.80,1.80,88.00,65.44,-22.56,40.56
2015,8,16,7,25,00,1020.07,20.00,80.50,4.20,359.00,336.44,-22.56,43.47
2015,8,16,8,25,00,1020.29,18.70,89.90,4.20,6.00,343.44,-22.56,41.25
2015,8,16,9,25,00,1020.87,19.30,82.70,2.80,8.00,345.44,-22.56,42.36
2015,8,16,10,25,00,1021.49,19.80,81.90,3.90,9.00,346.44,-22.56,173.51
2015,8,16,11,25,00,1021.99,20.20,81.60,4.90,1.00,338.44,-22.56,373.67
2015,8,16,12,25,00,1022.55,20.20,84.30,5.10,356.00,333.44,-22.56,550.30
2015,8,16,13,25,00,1022.93,19.10,88.10,1.20,143.00,120.44,-22.56,697.48
2015,8,16,14,25,00,1022.54,20.50,80.90,1.80,111.00,88.44,-22.56,798.81
2015,8,16,15,25,00,1021.72,20.20,87.00,3.20,110.00,87.44,-22.56,827.07
2015,8,16,16,25,00,1021.15,20.70,84.90,5.00,160.00,137.44,-22.56,799.43
2015,8,16,17,25,00,1019.85,20.70,83.60,5.70,136.00,113.44,-22.56,715.38
2015,8,16,18,25,00,1019.51,21.80,76.60,7.10,145.00,122.44,-22.56,570.47
2015,8,16,19,25,00,1019.50,21.30,78.40,5.30,147.00,124.44,-22.56,332.09
2015,8,16,20,25,00,1019.83,21.80,76.70,3.60,255.00,232.44,-22.56,90.82
2015,8,16,21,25,00,1019.98,20.90,79.30,2.80,266.00,243.44,-22.56,45.18
2015,8,16,22,25,00,1020.54,19.10,87.70,3.10,265.00,242.44,-22.56,45.34
2015,8,16,23,25,00,1021.17,18.90,89.10,2.40,235.00,212.44,-22.56,42.46
2015,8,17,0,25,00,1021.69,19.00,89.70,1.20,272.00,249.44,-22.56,41.50
2015,8,17,1,25,00,1021.98,18.50,91.60,1.30,173.00,150.44,-22.56,41.27
2015,8,17,2,25,00,1021.89,19.10,87.40,3.20,112.00,89.44,-22.56,41.20
2015,8,17,3,25,00,1021.98,19.10,87.00,2.10,198.00,175.44,-22.56,41.23
2015,8,17,4,25,00,1021.88,20.20,80.30,2.10,18.00,355.44,-22.56,40.58
2015,8,17,5,25,00,1021.57,20.60,78.40,2.50,61.00,38.44,-22.56,40.32
2015,8,17,6,25,00,1021.19,17.50,93.80,0.90,228.00,205.44,-22.56,41.35
2015,8,17,7,25,00,1021.21,17.80,92.00,2.50,2.00,339.44,-22.56,39.58
2015,8,17,8,25,00,1021.66,17.10,94.20,1.50,259.00,236.44,-22.56,38.83
2015,8,17,9,25,00,1022.42,17.40,94.10,1.60,257.00,234.44,-22.56,41.15
2015,8,17,10,25,00,1023.22,17.40,92.90,2.20,241.00,218.44,-22.56,190.99
2015,8,17,11,25,00,1023.63,18.20,90.90,0.80,202.00,179.44,-22.56,384.89
2015,8,17,12,25,00,1024.25,18.60,90.80,1.20,234.00,211.44,-22.56,564.33
2015,8,17,13,25,00,1024.13,19.20,90.40,1.40,253.00,230.44,-22.56,710.72
2015,8,17,14,25,00,1023.48,19.40,90.90,0.90,183.00,160.44,-22.56,788.49
2015,8,17,15,25,00,1022.52,19.30,91.10,2.30,147.00,124.44,-22.56,810.04
2015,8,17,16,25,00,1021.33,20.20,86.40,1.60,202.00,179.44,-22.56,788.69
2015,8,17,17,25,00,1020.54,20.80,84.60,1.60,223.00,200.44,-22.56,675.56
2015,8,17,18,25,00,1019.89,20.00,89.40,2.30,189.00,166.44,-22.56,518.05
2015,8,17,19,25,00,1019.58,20.60,87.00,2.10,235.00,212.44,-22.56,270.84
2015,8,17,20,25,00,1019.29,20.10,85.00,1.60,205.00,182.44,-22.56,111.59
2015,8,17,21,25,00,1019.27,19.40,87.10,3.50,248.00,225.44,-22.56,44.23
2015,8,17,22,25,00,1019.80,18.50,89.40,2.90,249.00,226.44,-22.56,44.64
2015,8,18,0,25,00,1020.68,20.10,81.90,0.90,184.00,161.44,-22.56,43.90
2015,8,18,1,25,00,1020.95,22.10,73.60,4.10,63.00,40.44,-22.56,43.79
2015,8,18,2,25,00,1021.28,22.30,72.60,3.00,49.00,26.44,-22.56,43.54
2015,8,18,3,25,00,1021.41,21.20,76.80,2.80,34.00,11.44,-22.56,43.28
2015,8,18,4,25,00,1021.03,21.00,76.10,2.90,51.00,28.44,-22.56,43.77
2015,8,18,5,25,00,1020.74,20.90,76.50,1.80,30.00,7.44,-22.56,42.95
2015,8,18,6,25,00,1020.19,20.50,76.90,1.50,2.00,339.44,-22.56,41.59
2015,8,18,7,25,00,1019.57,20.60,79.30,3.30,30.00,7.44,-22.56,41.56
2015,8,18,8,25,00,1019.48,20.70,78.40,2.90,17.00,354.44,-22.56,41.44
2015,8,18,9,25,00,1020.15,19.50,88.00,2.60,351.00,328.44,-22.56,42.90
2015,8,18,10,25,00,1020.86,19.80,87.30,2.90,357.00,334.44,-22.56,194.17
2015,8,18,11,25,00,1021.23,20.40,86.40,3.90,355.00,332.44,-22.56,388.63
2015,8,18,12,25,00,1021.66,20.40,87.80,3.50,342.00,319.44,-22.56,567.89
2015,8,18,13,25,00,1021.46,20.90,83.30,4.00,334.00,311.44,-22.56,707.37
2015,8,18,14,25,00,1020.66,21.60,75.90,3.40,353.00,330.44,-22.56,801.05
2015,8,18,15,25,00,1019.65,22.40,74.90,2.00,164.00,141.44,-22.56,791.35
2015,8,18,16,25,00,1018.16,22.40,72.30,2.20,141.00,118.44,-22.56,799.25
2015,8,18,17,25,00,1016.83,22.60,78.30,2.10,149.00,126.44,-22.56,467.79
2015,8,18,18,25,00,1016.26,22.30,77.50,3.10,133.00,110.44,-22.56,541.17
2015,8,18,19,25,00,1015.87,21.20,81.50,1.30,240.00,217.44,-22.56,153.62
2015,8,18,20,25,00,1015.68,21.30,79.80,1.80,238.00,215.44,-22.56,78.01
2015,8,18,21,25,00,1015.72,20.70,81.10,1.40,126.00,103.44,-22.56,45.38
2015,8,18,22,25,00,1015.94,22.00,72.30,1.80,345.00,322.44,-22.56,47.69
2015,8,18,23,25,00,1016.08,21.10,78.60,1.60,265.00,242.44,-22.56,44.19
2015,8,19,0,25,00,1016.03,22.00,73.00,2.40,260.00,237.44,-22.56,42.28
2015,8,19,1,25,00,1016.10,23.20,66.60,1.50,310.00,287.44,-22.56,45.78
2015,8,19,2,25,00,1015.87,21.90,71.20,1.90,51.00,28.44,-22.56,45.74
2015,8,19,3,25,00,1015.40,22.80,67.50,4.60,36.00,13.44,-22.56,44.17
2015,8,19,4,25,00,1014.78,22.40,69.80,4.10,356.00,333.44,-22.56,45.24
2015,8,19,5,25,00,1014.60,22.80,66.30,3.50,13.00,350.44,-22.56,46.56
2015,8,19,6,25,00,1013.89,21.80,71.50,1.00,5.00,342.44,-22.56,45.82
2015,8,19,7,25,00,1013.53,21.60,70.40,3.20,9.00,346.44,-22.56,44.70
2015,8,19,8,25,00,1013.45,19.60,83.50,2.40,119.00,96.44,-22.56,44.01
2015,8,19,9,25,00,1013.24,23.80,60.60,5.50,31.00,8.44,-22.56,42.71
2015,8,19,10,25,00,1013.55,22.80,65.80,2.70,38.00,15.44,-22.56,163.46
2015,8,19,11,25,00,1013.77,22.60,67.50,3.60,5.00,342.44,-22.56,304.87
2015,8,19,12,25,00,1014.07,22.60,69.00,4.60,3.00,340.44,-22.56,552.29
2015,8,19,13,25,00,1013.90,23.80,61.60,5.80,13.00,350.44,-22.56,669.60
2015,8,19,14,25,00,1013.07,26.70,51.20,6.40,18.00,355.44,-22.56,778.66
2015,8,19,15,25,00,1011.76,28.40,45.20,5.80,19.00,356.44,-22.56,784.08
2015,8,19,16,25,00,1010.97,29.20,43.50,5.20,21.00,358.44,-22.56,730.47
2015,8,19,17,25,00,1009.90,30.00,40.90,4.50,20.00,357.44,-22.56,428.55
2015,8,19,18,25,00,1009.53,23.50,69.70,4.20,140.00,117.44,-22.56,510.50
2015,8,19,19,25,00,1009.75,22.60,74.10,4.20,118.00,95.44,-22.56,142.17
2015,8,19,20,25,00,1009.77,22.20,74.80,1.40,137.00,114.44,-22.56,68.46
2015,8,19,21,25,00,1009.88,21.70,79.40,1.50,82.00,59.44,-22.56,44.60
2015,8,19,22,25,00,1009.94,21.40,78.40,0.80,125.00,102.44,-22.56,42.71
2015,8,19,23,25,00,1011.69,21.80,76.10,5.90,249.00,226.44,-22.56,42.97
2015,8,20,0,25,00,1012.98,20.80,88.00,14.20,263.00,240.44,-22.56,41.97
2015,8,20,1,25,00,1014.59,21.10,80.20,12.90,265.00,242.44,-22.56,40.96
2015,8,20,2,25,00,1015.03,20.60,75.40,10.30,266.00,243.44,-22.56,40.24
2015,8,20,3,25,00,1015.86,20.70,70.60,7.40,269.00,246.44,-22.56,40.81
2015,8,20,4,25,00,1015.69,20.60,72.90,6.40,270.00,247.44,-22.56,40.72
2015,8,20,5,25,00,1015.87,19.60,75.50,4.30,279.00,256.44,-22.56,41.54
2015,8,20,6,25,00,1015.83,20.80,66.80,3.30,295.00,272.44,-22.56,41.88
2015,8,20,7,25,00,1015.78,20.20,70.20,6.80,264.00,241.44,-22.56,42.60
2015,8,20,8,25,00,1016.14,19.10,77.10,6.30,266.00,243.44,-22.56,41.64
2015,8,20,9,25,00,1016.78,18.90,78.50,6.00,265.00,242.44,-22.56,42.02
2015,8,20,10,25,00,1017.25,19.10,77.20,5.70,268.00,245.44,-22.56,104.60
2015,8,20,11,25,00,1017.77,20.20,72.00,5.90,263.00,240.44,-22.56,437.70
2015,8,20,12,25,00,1018.36,19.80,77.60,5.50,251.00,228.44,-22.56,776.54
2015,8,20,13,25,00,1018.91,19.30,81.60,7.60,252.00,229.44,-22.56,748.95
2015,8,20,14,25,00,1018.78,19.20,82.50,7.00,251.00,228.44,-22.56,841.15
2015,8,20,15,25,00,1018.56,19.20,82.80,6.10,255.00,232.44,-22.56,864.06
2015,8,20,16,25,00,1018.48,19.10,82.80,3.80,269.00,246.44,-22.56,803.14
2015,8,20,17,25,00,1017.89,19.50,80.10,4.40,268.00,245.44,-22.56,691.64
2015,8,20,18,25,00,1017.76,18.50,86.90,4.70,259.00,236.44,-22.56,528.61
2015,8,20,19,25,00,1017.85,19.00,81.50,4.40,276.00,253.44,-22.56,331.64
2015,8,20,20,25,00,1018.25,19.50,78.70,6.30,262.00,239.44,-22.56,116.34
2015,8,20,21,25,00,1018.49,20.40,73.80,6.70,273.00,250.44,-22.56,45.62
2015,8,20,22,25,00,1019.10,19.50,82.60,6.50,272.00,249.44,-22.56,45.52
2015,8,20,23,25,00,1019.52,19.40,83.20,7.50,270.00,247.44,-22.56,45.81
2015,8,21,0,25,00,1020.12,19.30,85.20,6.30,277.00,254.44,-22.56,42.74
2015,8,21,1,25,00,1020.74,18.70,90.70,7.70,265.00,242.44,-22.56,42.96
2015,8,21,2,25,00,1020.99,18.20,94.70,8.00,270.00,247.44,-22.56,42.47
2015,8,21,3,25,00,1020.92,17.90,97.40,6.00,282.00,259.44,-22.56,45.99
2015,8,21,4,25,00,1020.62,17.70,97.90,4.50,271.00,248.44,-22.56,45.76
2015,8,21,5,25,00,1020.09,17.40,98.80,3.20,264.00,241.44,-22.56,45.26
2015,8,21,7,25,00,1019.60,17.50,93.50,1.40,255.00,232.44,-22.56,44.53
2015,8,21,8,25,00,1019.59,17.60,92.80,2.20,269.00,246.44,-22.56,43.98
2015,8,21,9,25,00,1020.27,17.70,91.80,0.90,347.00,324.44,-22.56,43.64
2015,8,21,10,25,00,1020.85,17.70,93.10,0.90,87.00,64.44,-22.56,130.03
2015,8,21,11,25,00,1021.39,18.30,92.80,1.10,17.00,354.44,-22.56,352.49
2015,8,21,12,25,00,1021.74,19.60,88.40,3.90,4.00,341.44,-22.56,576.11
2015,8,21,13,25,00,1021.76,20.10,83.70,2.50,3.00,340.44,-22.56,709.48
2015,8,21,14,25,00,1020.80,19.50,87.30,2.30,220.00,197.44,-22.56,879.82
2015,8,21,15,25,00,1019.95,19.50,88.40,3.00,223.00,200.44,-22.56,845.27
2015,8,21,16,25,00,1019.47,19.30,91.40,3.50,244.00,221.44,-22.56,817.56
2015,8,21,17,25,00,1018.72,19.50,91.30,2.50,218.00,195.44,-22.56,675.30
2015,8,21,18,25,00,1018.19,19.50,91.40,3.00,232.00,209.44,-22.56,515.80
2015,8,21,19,25,00,1018.09,19.40,92.30,3.00,252.00,229.44,-22.56,317.50
2015,8,21,20,25,00,1017.86,18.80,93.90,2.90,227.00,204.44,-22.56,83.79
2015,8,21,21,25,00,1018.43,18.30,96.70,1.60,133.00,110.44,-22.56,43.53
