/SiMCosta RJ-3 buoy 
/L1 data
/missing = NULL
/latitude = -22.983083
/longitude = -43.174472
/Sensor Mount = Buoy
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br)
/Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW 
/YEAR MONTH DAY HOUR MINUTE SECOND: Date/Time Data Acquisition (UTC)
/Avg_Air_Press: Average Air Pressure (mb)
/Avg_Air_Tmp: Average Air Temperature (degree Celsius)
/Avg_Hmt: Average Humidity (%)
/Avg_Wnd_Sp: Average Wind Speed (m/s)
/Avg_Wnd_Dir: Average Wind Direction (degree, magnetic north)
/Avg_Wnd_Dir_N: Average Wind Direction (degree, true north)
/M_Decl: Magnetic Declination (degree)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Avg_Air_Press,Avg_Air_Tmp,Avg_Hmt,Avg_Wnd_Sp,Avg_Wnd_Dir,Avg_Wnd_Dir_N,M_Decl
2016,7,27,18,25,00,1015.77,23.30,71.20,11.30,279.00,256.37,-22.63
2016,7,27,19,25,00,1016.50,22.50,74.70,11.40,276.00,253.37,-22.63
2016,7,27,20,25,00,1017.81,22.10,65.20,10.20,275.00,252.37,-22.63
2016,7,27,21,25,00,1018.99,21.90,66.10,8.90,275.00,252.37,-22.63
2016,7,27,22,25,00,1020.15,21.40,68.10,8.70,275.00,252.37,-22.63
2016,7,27,23,25,00,1021.02,21.20,71.00,7.70,277.00,254.37,-22.63
2016,7,28,0,25,00,1021.38,21.10,70.30,7.70,272.00,249.37,-22.63
2016,7,28,1,25,00,1021.56,20.90,71.60,7.10,276.00,253.37,-22.63
2016,7,28,2,25,00,1021.63,20.60,71.20,7.00,278.00,255.37,-22.63
2016,7,28,3,25,00,1021.66,20.30,76.20,7.20,276.00,253.37,-22.63
2016,7,28,4,25,00,1021.62,20.20,79.60,8.10,275.00,252.37,-22.63
2016,7,28,5,25,00,1021.64,20.10,79.70,7.90,277.00,254.37,-22.63
2016,7,28,6,25,00,1021.50,20.10,78.60,7.60,276.00,253.37,-22.63
2016,7,28,7,25,00,1021.60,20.10,77.20,6.90,278.00,255.37,-22.63
2016,7,28,8,25,00,1021.77,20.40,70.50,6.60,266.00,243.37,-22.63
2016,7,28,9,25,00,1022.39,20.50,71.40,6.00,267.00,244.37,-22.63
2016,7,28,10,25,00,1023.10,19.60,74.40,3.60,317.00,294.37,-22.63
2016,7,28,11,25,00,1023.68,18.80,81.40,3.30,291.00,268.37,-22.63
2016,7,28,12,25,00,1023.99,20.20,71.80,4.40,270.00,247.37,-22.63
2016,7,28,13,25,00,1023.95,20.50,68.50,4.00,261.00,238.37,-22.63
2016,7,28,15,25,00,1023.32,20.40,69.60,4.60,265.00,242.37,-22.63
2016,7,28,16,25,00,1022.67,20.10,74.30,5.10,271.00,248.37,-22.63
2016,7,28,17,25,00,1022.23,20.10,74.60,4.30,272.00,249.37,-22.63
2016,7,28,18,25,00,1022.00,19.90,77.00,5.20,269.00,246.37,-22.63
2016,7,28,19,25,00,1022.11,20.00,75.50,4.20,266.00,243.37,-22.63
2016,7,28,20,25,00,1022.73,20.10,75.50,3.10,279.00,256.37,-22.63
2016,7,28,21,25,00,1022.88,20.10,72.90,2.60,282.00,259.37,-22.63
2016,7,28,22,25,00,1023.15,20.30,70.40,2.70,279.00,256.37,-22.63
2016,7,28,23,25,00,1023.70,20.20,70.50,2.50,271.00,248.37,-22.63
2016,7,29,0,25,00,1024.24,19.20,79.50,2.00,99.00,76.37,-22.63
2016,7,29,1,25,00,1024.48,19.50,77.40,1.30,73.00,50.37,-22.63
2016,7,29,2,25,00,1024.60,18.50,87.40,2.40,131.00,108.37,-22.63
2016,7,29,3,25,00,1024.40,18.40,83.20,2.80,7.00,344.37,-22.63
2016,7,29,4,25,00,1023.77,19.40,76.70,2.30,353.00,330.37,-22.63
2016,7,29,5,25,00,1023.31,19.20,78.50,2.80,19.00,356.37,-22.63
2016,7,29,6,25,00,1022.75,19.10,81.20,3.60,29.00,6.37,-22.63
2016,7,29,7,25,00,1022.62,19.10,80.50,3.90,23.00,0.37,-22.63
2016,7,29,8,25,00,1022.58,19.20,79.00,2.00,29.00,6.37,-22.63
2016,7,29,9,25,00,1023.09,19.30,79.60,1.80,10.00,347.37,-22.63
2016,7,29,10,25,00,1023.66,19.40,79.80,1.80,26.00,3.37,-22.63
2016,7,29,11,25,00,1024.35,19.60,77.00,1.10,360.00,337.37,-22.63
2016,7,29,12,25,00,1024.90,20.10,73.80,2.10,270.00,247.37,-22.63
2016,7,29,13,25,00,1025.09,20.00,76.60,3.10,250.00,227.37,-22.63
2016,7,29,14,25,00,1024.71,20.10,78.40,3.30,250.00,227.37,-22.63
2016,7,29,15,25,00,1023.89,20.10,78.90,3.90,249.00,226.37,-22.63
2016,7,29,16,25,00,1023.08,20.20,79.50,4.50,247.00,224.37,-22.63
2016,7,29,17,25,00,1022.64,20.30,79.00,4.30,247.00,224.37,-22.63
2016,7,29,18,25,00,1022.48,20.40,77.40,3.20,240.00,217.37,-22.63
2016,7,29,19,25,00,1022.58,20.40,77.30,2.70,220.00,197.37,-22.63
2016,7,29,20,25,00,1022.94,20.40,78.20,2.70,229.00,206.37,-22.63
2016,7,29,21,25,00,1023.32,20.60,78.20,2.70,201.00,178.37,-22.63
2016,7,29,22,25,00,1023.84,20.70,78.40,1.40,203.00,180.37,-22.63
2016,7,29,23,25,00,1024.43,20.80,78.40,1.30,199.00,176.37,-22.63
2016,7,30,0,25,00,1024.56,21.00,81.70,2.70,134.00,111.37,-22.63
2016,7,30,1,25,00,1024.82,20.80,80.60,3.70,116.00,93.37,-22.63
2016,7,30,2,25,00,1024.83,20.90,79.90,3.20,107.00,84.37,-22.63
2016,7,30,3,25,00,1024.66,20.70,80.50,1.20,98.00,75.37,-22.63
2016,7,30,4,25,00,1024.21,20.60,80.80,1.10,37.00,14.37,-22.63
2016,7,30,5,25,00,1023.87,20.40,81.50,2.50,59.00,36.37,-22.63
2016,7,30,6,25,00,1023.38,20.20,82.20,1.80,48.00,25.37,-22.63
2016,7,30,7,25,00,1023.32,20.30,77.90,2.20,50.00,27.37,-22.63
2016,7,30,8,25,00,1023.53,20.20,78.50,2.80,89.00,66.37,-22.63
2016,7,30,9,25,00,1024.17,20.00,78.80,1.80,60.00,37.37,-22.63
2016,7,30,10,25,00,1024.59,20.40,78.30,1.70,41.00,18.37,-22.63
2016,7,30,11,25,00,1025.17,20.80,76.70,1.90,32.00,9.37,-22.63
2016,7,30,12,25,00,1025.80,20.60,79.10,3.40,83.00,60.37,-22.63
2016,7,30,13,25,00,1026.13,20.70,79.20,1.70,80.00,57.37,-22.63
2016,7,30,14,25,00,1025.74,20.90,78.80,1.80,148.00,125.37,-22.63
2016,7,30,15,25,00,1025.06,20.90,81.70,2.50,150.00,127.37,-22.63
2016,7,30,16,25,00,1024.19,20.90,83.00,3.50,153.00,130.37,-22.63
2016,7,30,17,25,00,1023.48,20.70,84.80,4.50,146.00,123.37,-22.63
2016,7,30,18,25,00,1023.02,20.90,82.90,5.20,142.00,119.37,-22.63
2016,7,30,19,25,00,1023.03,20.90,85.80,5.70,137.00,114.37,-22.63
2016,7,30,20,25,00,1023.14,20.80,86.40,7.60,131.00,108.37,-22.63
2016,7,30,21,25,00,1023.29,20.60,88.00,8.80,124.00,101.37,-22.63
2016,7,30,22,25,00,1023.83,20.60,87.30,8.40,119.00,96.37,-22.63
2016,7,30,23,25,00,1024.44,20.60,86.20,8.10,115.00,92.37,-22.63
2016,7,31,0,25,00,1024.66,20.50,88.30,7.90,115.00,92.37,-22.63
2016,7,31,1,25,00,1024.94,20.50,88.60,7.00,119.00,96.37,-22.63
2016,7,31,2,25,00,1025.11,20.30,86.10,3.50,92.00,69.37,-22.63
2016,7,31,3,25,00,1024.74,20.30,86.60,4.10,106.00,83.37,-22.63
2016,7,31,4,25,00,1024.27,20.20,86.20,3.70,100.00,77.37,-22.63
2016,7,31,5,25,00,1023.86,19.90,85.30,3.60,96.00,73.37,-22.63
2016,7,31,6,25,00,1023.57,19.90,84.70,2.80,103.00,80.37,-22.63
2016,7,31,7,25,00,1023.15,19.90,82.60,2.90,78.00,55.37,-22.63
2016,7,31,8,25,00,1023.28,19.90,82.20,3.40,80.00,57.37,-22.63
2016,7,31,9,25,00,1024.06,19.80,83.00,4.00,86.00,63.37,-22.63
2016,7,31,10,25,00,1024.61,19.70,84.60,3.20,96.00,73.37,-22.63
2016,7,31,11,25,00,1025.27,20.00,81.40,2.80,92.00,69.37,-22.63
2016,7,31,12,25,00,1025.74,20.50,80.00,2.40,95.00,72.37,-22.63
2016,7,31,13,25,00,1025.82,20.50,80.60,2.60,151.00,128.37,-22.63
2016,7,31,14,25,00,1025.15,20.70,83.70,4.30,144.00,121.37,-22.63
2016,7,31,15,25,00,1024.21,21.00,81.80,3.70,140.00,117.37,-22.63
2016,7,31,16,25,00,1022.89,21.50,80.70,4.30,129.00,106.37,-22.63
2016,7,31,17,25,00,1021.72,21.60,80.80,6.20,130.00,107.37,-22.63
2016,7,31,18,25,00,1020.95,21.90,77.90,7.60,134.00,111.37,-22.63
2016,7,31,19,25,00,1020.71,22.00,79.50,8.00,134.00,111.37,-22.63
2016,7,31,20,25,00,1020.51,21.70,79.30,8.50,127.00,104.37,-22.63
2016,7,31,21,25,00,1020.23,21.90,79.50,8.60,116.00,93.37,-22.63
2016,7,31,22,25,00,1020.52,21.70,81.50,4.50,84.00,61.37,-22.63
2016,7,31,23,25,00,1020.83,21.60,77.70,2.10,75.00,52.37,-22.63
2016,8,1,0,25,00,1020.79,21.40,76.50,1.70,50.00,27.37,-22.63
2016,8,1,1,25,00,1020.86,21.40,72.60,3.80,79.00,56.37,-22.63
2016,8,1,2,25,00,1020.81,21.40,72.60,4.30,55.00,32.37,-22.63
2016,8,1,3,25,00,1020.52,21.30,71.30,2.80,64.00,41.37,-22.63
2016,8,1,4,25,00,1019.82,21.50,67.90,5.50,25.00,2.37,-22.63
2016,8,1,5,25,00,1019.49,21.30,66.30,5.00,28.00,5.37,-22.63
2016,8,1,6,25,00,1018.91,20.70,70.60,4.90,40.00,17.37,-22.63
2016,8,1,7,25,00,1018.36,21.10,65.70,8.50,27.00,4.37,-22.63
2016,8,1,8,25,00,1018.31,20.60,71.00,7.70,29.00,6.37,-22.63
2016,8,1,9,25,00,1018.79,21.40,66.10,6.00,41.00,18.37,-22.63
2016,8,1,10,25,00,1019.45,23.30,55.20,6.00,25.00,2.37,-22.63
2016,8,1,11,25,00,1020.46,23.60,52.70,7.20,12.00,349.37,-22.63
2016,8,1,12,25,00,1021.00,24.10,51.50,9.30,13.00,350.37,-22.63
2016,8,1,13,25,00,1020.98,24.70,50.80,9.50,19.00,356.37,-22.63
2016,8,1,14,25,00,1020.26,25.10,52.20,6.50,30.00,7.37,-22.63
2016,8,1,15,25,00,1019.28,25.50,49.30,5.90,31.00,8.37,-22.63
2016,8,1,16,25,00,1018.43,26.40,46.30,4.40,34.00,11.37,-22.63
2016,8,1,17,25,00,1017.60,26.70,46.30,3.00,50.00,27.37,-22.63
2016,8,1,18,25,00,1016.98,24.70,57.80,3.00,266.00,243.37,-22.63
2016,8,1,19,25,00,1016.80,25.60,45.10,2.10,238.00,215.37,-22.63
2016,8,1,20,25,00,1016.98,23.30,77.90,1.60,14.00,351.37,-22.63
2016,8,1,21,25,00,1017.13,23.20,68.10,0.70,127.00,104.37,-22.63
2016,8,1,22,25,00,1017.40,22.80,66.90,1.30,72.00,49.37,-22.63
2016,8,1,23,25,00,1017.89,23.00,70.10,0.70,328.00,305.37,-22.63
2016,8,2,0,25,00,1018.29,25.10,51.00,2.50,32.00,9.37,-22.63
2016,8,2,1,25,00,1018.34,24.30,56.00,3.90,29.00,6.37,-22.63
2016,8,2,2,25,00,1018.39,24.00,56.30,3.70,48.00,25.37,-22.63
2016,8,2,3,25,00,1018.23,23.70,56.80,5.50,16.00,353.37,-22.63
2016,8,2,4,25,00,1017.90,23.40,57.30,4.90,27.00,4.37,-22.63
2016,8,2,5,25,00,1017.55,23.70,53.90,3.50,53.00,30.37,-22.63
2016,8,2,6,25,00,1017.39,23.60,52.30,2.40,61.00,38.37,-22.63
2016,8,2,7,25,00,1017.13,22.90,57.50,7.60,9.00,346.37,-22.63
2016,8,2,8,25,00,1017.75,22.60,59.70,4.00,18.00,355.37,-22.63
2016,8,2,9,25,00,1018.20,22.10,68.20,5.70,9.00,346.37,-22.63
2016,8,2,10,25,00,1018.68,21.70,74.70,7.50,6.00,343.37,-22.63
2016,8,2,11,25,00,1019.37,22.00,76.30,7.70,12.00,349.37,-22.63
2016,8,2,12,25,00,1021.01,23.50,67.70,2.50,338.00,315.37,-22.63
2016,8,2,13,25,00,1021.62,23.90,67.10,0.60,136.00,113.37,-22.63
2016,8,2,14,25,00,1021.73,22.30,82.10,11.30,273.00,250.37,-22.63
2016,8,2,15,25,00,1021.50,22.50,82.80,11.50,277.00,254.37,-22.63
2016,8,2,16,25,00,1021.37,22.20,85.00,12.10,276.00,253.37,-22.63
2016,8,2,17,25,00,1021.46,22.10,87.60,9.60,274.00,251.37,-22.63
2016,8,2,18,25,00,1021.35,21.90,89.50,8.60,271.00,248.37,-22.63
2016,8,2,19,25,00,1021.70,21.90,89.70,7.20,271.00,248.37,-22.63
2016,8,2,20,25,00,1022.49,21.80,89.10,6.50,264.00,241.37,-22.63
2016,8,2,21,25,00,1022.86,21.90,85.20,5.10,230.00,207.37,-22.63
2016,8,2,22,25,00,1023.29,21.80,81.90,6.20,221.00,198.37,-22.63
2016,8,2,23,25,00,1023.98,21.90,79.60,4.70,221.00,198.37,-22.63
2016,8,3,0,25,00,1024.15,21.60,81.60,4.60,215.00,192.37,-22.63
2016,8,3,1,25,00,1024.54,21.70,79.10,6.30,213.00,190.37,-22.63
2016,8,3,2,25,00,1024.44,21.80,76.70,5.30,206.00,183.37,-22.63
2016,8,3,3,25,00,1024.29,21.80,74.80,3.60,192.00,169.37,-22.63
2016,8,3,4,25,00,1023.84,21.70,76.00,3.20,184.00,161.37,-22.63
2016,8,3,5,25,00,1023.41,21.40,79.20,4.60,177.00,154.37,-22.63
2016,8,3,6,25,00,1023.13,21.40,78.10,3.60,166.00,143.37,-22.63
2016,8,3,7,25,00,1023.11,21.50,76.80,4.30,156.00,133.37,-22.63
2016,8,3,8,25,00,1023.23,21.40,76.80,4.30,156.00,133.37,-22.63
2016,8,3,9,25,00,1023.78,21.40,74.40,4.70,151.00,128.37,-22.63
2016,8,3,10,25,00,1024.33,21.40,72.70,4.70,147.00,124.37,-22.63
2016,8,3,11,25,00,1024.89,21.50,71.50,3.60,137.00,114.37,-22.63
2016,8,3,12,25,00,1025.46,21.60,71.60,3.90,125.00,102.37,-22.63
2016,8,3,13,25,00,1025.52,21.70,74.20,4.50,123.00,100.37,-22.63
2016,8,3,14,25,00,1025.16,21.40,73.30,5.60,125.00,102.37,-22.63
2016,8,3,15,25,00,1024.72,21.40,72.00,4.40,128.00,105.37,-22.63
2016,8,3,16,25,00,1024.13,21.50,73.10,4.00,146.00,123.37,-22.63
2016,8,3,17,25,00,1023.50,21.20,76.50,4.80,138.00,115.37,-22.63
2016,8,3,18,25,00,1023.34,21.10,76.30,5.00,142.00,119.37,-22.63
2016,8,3,19,25,00,1023.37,21.40,75.10,4.80,133.00,110.37,-22.63
2016,8,3,20,25,00,1023.41,21.40,73.90,5.30,126.00,103.37,-22.63
2016,8,3,21,25,00,1023.39,21.30,73.70,6.80,123.00,100.37,-22.63
2016,8,3,22,25,00,1023.72,21.30,72.70,7.30,123.00,100.37,-22.63
2016,8,3,23,25,00,1024.19,21.30,73.30,7.70,126.00,103.37,-22.63
2016,8,4,0,25,00,1024.36,21.40,71.10,6.30,114.00,91.37,-22.63
2016,8,4,1,25,00,1024.55,21.20,72.50,4.30,94.00,71.37,-22.63
2016,8,4,2,25,00,1024.73,21.10,70.90,4.00,90.00,67.37,-22.63
2016,8,4,3,25,00,1024.40,21.00,70.80,3.50,106.00,83.37,-22.63
2016,8,4,4,25,00,1024.19,21.00,71.90,3.40,81.00,58.37,-22.63
2016,8,4,5,25,00,1023.88,20.80,70.50,2.30,109.00,86.37,-22.63
2016,8,4,6,25,00,1023.68,20.80,70.20,2.30,81.00,58.37,-22.63
2016,8,4,9,25,00,1023.89,20.50,74.40,1.90,97.00,74.37,-22.63
2016,8,4,10,25,00,1024.25,20.60,73.80,1.90,64.00,41.37,-22.63
2016,8,4,11,25,00,1024.94,20.60,74.40,3.90,67.00,44.37,-22.63
2016,8,4,12,25,00,1025.56,20.50,74.10,2.30,59.00,36.37,-22.63
2016,8,4,13,25,00,1025.64,20.80,74.00,1.70,62.00,39.37,-22.63
2016,8,4,14,25,00,1024.85,21.20,71.10,1.00,108.00,85.37,-22.63
2016,8,4,15,25,00,1023.75,21.70,74.80,5.20,131.00,108.37,-22.63
2016,8,4,16,25,00,1022.83,21.40,76.30,7.00,132.00,109.37,-22.63
2016,8,4,17,25,00,1021.74,21.40,75.50,8.10,134.00,111.37,-22.63
2016,8,4,18,25,00,1021.18,21.50,74.00,8.70,128.00,105.37,-22.63
2016,8,4,19,25,00,1021.27,21.60,75.40,8.90,129.00,106.37,-22.63
2016,8,4,20,25,00,1021.17,21.50,73.90,9.80,118.00,95.37,-22.63
2016,8,4,21,25,00,1021.24,21.50,74.90,7.60,114.00,91.37,-22.63
2016,8,4,22,25,00,1021.98,21.40,72.00,4.30,82.00,59.37,-22.63
2016,8,4,23,25,00,1022.54,21.20,70.30,3.20,86.00,63.37,-22.63
2016,8,5,0,25,00,1022.83,20.90,68.80,1.90,72.00,49.37,-22.63
2016,8,5,1,25,00,1022.58,21.00,70.10,3.10,80.00,57.37,-22.63
2016,8,5,2,25,00,1022.39,20.90,68.60,3.50,87.00,64.37,-22.63
2016,8,5,3,25,00,1022.22,20.70,67.80,3.60,57.00,34.37,-22.63
2016,8,5,4,25,00,1022.17,20.50,68.50,3.00,47.00,24.37,-22.63
2016,8,5,5,25,00,1021.77,20.30,70.40,4.20,45.00,22.37,-22.63
2016,8,5,6,25,00,1021.40,20.00,74.00,5.20,50.00,27.37,-22.63
2016,8,5,7,25,00,1020.68,19.70,75.00,5.00,49.00,26.37,-22.63
2016,8,5,8,25,00,1020.64,19.50,75.50,3.60,52.00,29.37,-22.63
2016,8,5,9,25,00,1021.04,19.30,76.00,3.80,42.00,19.37,-22.63
2016,8,5,10,25,00,1021.49,19.70,73.70,3.10,56.00,33.37,-22.63
2016,8,5,11,25,00,1021.74,20.00,74.20,3.10,60.00,37.37,-22.63
2016,8,5,12,25,00,1022.37,20.70,71.20,3.20,70.00,47.37,-22.63
2016,8,5,13,25,00,1022.60,20.80,73.60,1.80,136.00,113.37,-22.63
2016,8,5,14,25,00,1022.01,21.40,74.80,3.50,125.00,102.37,-22.63
2016,8,5,15,25,00,1021.12,21.50,75.90,3.20,140.00,117.37,-22.63
2016,8,5,16,25,00,1020.10,22.10,76.50,2.30,136.00,113.37,-22.63
2016,8,5,17,25,00,1019.35,22.30,79.20,4.50,140.00,117.37,-22.63
2016,8,5,18,25,00,1018.88,22.30,80.20,5.60,123.00,100.37,-22.63
2016,8,5,19,25,00,1018.36,22.70,78.00,6.50,127.00,104.37,-22.63
2016,8,5,20,25,00,1018.31,22.30,83.10,5.50,134.00,111.37,-22.63
2016,8,5,21,25,00,1018.22,22.30,83.10,1.40,24.00,1.37,-22.63
2016,8,5,22,25,00,1018.56,22.00,85.30,0.90,72.00,49.37,-22.63
2016,8,5,23,25,00,1018.84,22.80,74.00,3.80,75.00,52.37,-22.63
2016,8,6,0,25,00,1019.10,22.50,75.20,4.00,72.00,49.37,-22.63
2016,8,6,1,25,00,1019.22,22.30,76.60,3.60,79.00,56.37,-22.63
2016,8,6,2,25,00,1019.07,21.90,80.90,3.60,77.00,54.37,-22.63
2016,8,6,3,25,00,1018.83,22.10,74.40,4.60,39.00,16.37,-22.63
2016,8,6,4,25,00,1018.32,22.10,73.90,4.10,55.00,32.37,-22.63
2016,8,6,5,25,00,1017.79,21.70,74.50,3.10,27.00,4.37,-22.63
2016,8,6,6,25,00,1017.29,22.00,71.40,2.80,56.00,33.37,-22.63
2016,8,6,7,25,00,1016.86,21.80,71.80,3.30,40.00,17.37,-22.63
2016,8,6,8,25,00,1016.92,21.70,72.30,3.30,51.00,28.37,-22.63
2016,8,6,9,25,00,1017.65,21.80,70.00,2.80,66.00,43.37,-22.63
2016,8,6,10,25,00,1018.58,21.50,76.90,4.30,76.00,53.37,-22.63
2016,8,6,11,25,00,1018.72,21.60,78.60,5.20,90.00,67.37,-22.63
2016,8,6,12,25,00,1018.82,25.40,51.00,4.40,43.00,20.37,-22.63
2016,8,6,13,25,00,1018.75,26.20,50.10,5.90,20.00,357.37,-22.63
2016,8,6,14,25,00,1018.18,27.30,44.80,5.80,27.00,4.37,-22.63
2016,8,6,15,25,00,1016.94,28.00,44.30,7.40,17.00,354.37,-22.63
2016,8,6,16,25,00,1016.01,28.40,45.50,5.20,24.00,1.37,-22.63
2016,8,6,17,25,00,1015.42,29.60,40.60,4.80,24.00,1.37,-22.63
2016,8,6,18,25,00,1014.92,30.20,36.10,2.70,30.00,7.37,-22.63
2016,8,6,19,25,00,1014.77,28.40,51.80,2.60,271.00,248.37,-22.63
2016,8,6,20,25,00,1015.16,24.20,80.30,1.60,160.00,137.37,-22.63
2016,8,6,21,25,00,1015.25,23.10,84.20,1.10,190.00,167.37,-22.63
2016,8,6,22,25,00,1015.39,23.20,83.20,1.40,71.00,48.37,-22.63
2016,8,6,23,25,00,1015.51,23.00,85.80,1.30,138.00,115.37,-22.63
2016,8,7,0,25,00,1015.65,27.00,48.10,5.60,13.00,350.37,-22.63
2016,8,7,1,25,00,1015.91,26.20,52.30,6.60,13.00,350.37,-22.63
2016,8,7,2,25,00,1015.90,25.80,53.40,6.60,15.00,352.37,-22.63
2016,8,7,3,25,00,1015.24,26.00,50.10,7.40,22.00,359.37,-22.63
2016,8,7,4,25,00,1014.41,28.70,37.10,8.40,9.00,346.37,-22.63
2016,8,7,5,25,00,1013.83,28.70,37.00,7.90,6.00,343.37,-22.63
2016,8,7,6,25,00,1013.32,28.60,37.10,8.60,7.00,344.37,-22.63
2016,8,7,7,25,00,1013.22,28.80,35.10,9.10,7.00,344.37,-22.63
2016,8,7,8,25,00,1013.46,28.80,34.80,8.90,2.00,339.37,-22.63
2016,8,7,9,25,00,1013.85,28.70,34.80,8.10,359.00,336.37,-22.63
2016,8,7,10,25,00,1014.14,29.30,31.80,8.40,355.00,332.37,-22.63
2016,8,7,11,25,00,1014.43,29.20,32.40,6.90,2.00,339.37,-22.63
2016,8,7,12,25,00,1015.04,30.00,30.20,7.40,16.00,353.37,-22.63
2016,8,7,13,25,00,1015.31,29.40,33.70,6.90,24.00,1.37,-22.63
2016,8,7,14,25,00,1018.24,21.80,85.90,12.40,264.00,241.37,-22.63
2016,8,7,15,25,00,1018.23,22.10,79.40,11.00,273.00,250.37,-22.63
2016,8,7,16,25,00,1017.97,22.10,84.30,11.60,272.00,249.37,-22.63
2016,8,7,17,25,00,1017.78,22.10,84.50,7.80,277.00,254.37,-22.63
2016,8,7,18,25,00,1017.80,22.10,85.60,6.40,272.00,249.37,-22.63
2016,8,7,19,25,00,1017.46,22.10,84.60,5.40,257.00,234.37,-22.63
2016,8,7,20,25,00,1017.78,21.70,88.30,3.60,239.00,216.37,-22.63
2016,8,7,21,25,00,1017.93,21.90,86.10,2.70,221.00,198.37,-22.63
2016,8,7,22,25,00,1018.42,21.80,85.50,2.40,215.00,192.37,-22.63
2016,8,7,23,25,00,1018.84,21.80,84.20,2.60,168.00,145.37,-22.63
2016,8,8,0,25,00,1019.06,21.70,83.60,0.90,171.00,148.37,-22.63
2016,8,8,1,25,00,1019.19,21.70,84.00,0.50,2.00,339.37,-22.63
2016,8,8,2,25,00,1019.08,21.80,85.90,3.00,71.00,48.37,-22.63
2016,8,8,3,25,00,1019.60,21.70,86.20,3.30,195.00,172.37,-22.63
2016,8,8,5,25,00,1019.05,21.50,83.60,2.20,216.00,193.37,-22.63
2016,8,8,6,25,00,1018.67,21.50,83.30,1.60,221.00,198.37,-22.63
2016,8,8,7,25,00,1018.29,21.50,82.80,1.80,209.00,186.37,-22.63
2016,8,8,8,25,00,1018.36,21.20,84.00,5.00,162.00,139.37,-22.63
2016,8,8,9,25,00,1018.78,21.00,82.40,4.90,166.00,143.37,-22.63
2016,8,8,10,25,00,1018.99,21.20,81.50,4.90,137.00,114.37,-22.63
2016,8,8,11,25,00,1019.50,21.40,81.00,4.00,121.00,98.37,-22.63
2016,8,8,12,25,00,1019.82,21.50,81.00,4.50,125.00,102.37,-22.63
2016,8,8,13,25,00,1020.10,21.80,80.40,4.70,138.00,115.37,-22.63
2016,8,8,14,25,00,1019.66,21.70,82.40,4.40,137.00,114.37,-22.63
2016,8,8,15,25,00,1018.79,21.80,82.80,5.30,143.00,120.37,-22.63
2016,8,8,16,25,00,1017.93,21.90,81.10,5.60,142.00,119.37,-22.63
2016,8,8,17,25,00,1017.16,21.80,82.60,6.30,150.00,127.37,-22.63
2016,8,8,18,25,00,1017.03,21.90,82.70,6.70,150.00,127.37,-22.63
2016,8,8,18,55,00,1017.17,21.90,83.20,6.80,147.00,124.37,-22.63
2016,8,8,19,25,00,1017.49,22.00,84.00,6.90,142.00,119.37,-22.63
2016,8,8,19,55,00,1017.70,21.90,84.00,7.00,141.00,118.37,-22.63
2016,8,8,20,25,00,1017.68,21.90,84.10,8.10,140.00,117.37,-22.63
2016,8,8,20,55,00,1017.81,21.90,84.70,8.20,136.00,113.37,-22.63
2016,8,8,21,25,00,1017.86,21.90,83.80,8.40,127.00,104.37,-22.63
2016,8,8,21,55,00,1018.13,22.00,83.10,8.90,126.00,103.37,-22.63
2016,8,8,22,25,00,1018.32,22.00,82.60,8.80,120.00,97.37,-22.63
2016,8,8,22,55,00,1018.60,21.90,83.50,7.90,116.00,93.37,-22.63
2016,8,8,23,25,00,1018.78,22.00,81.90,4.90,97.00,74.37,-22.63
2016,8,8,23,55,00,1018.80,22.00,79.30,4.50,103.00,80.37,-22.63
2016,8,9,0,25,00,1018.89,22.10,77.70,3.10,112.00,89.37,-22.63
2016,8,9,0,55,00,1018.78,22.10,78.00,2.90,122.00,99.37,-22.63
2016,8,9,1,25,00,1018.95,22.10,78.30,1.90,108.00,85.37,-22.63
2016,8,9,1,55,00,1018.99,22.00,79.60,1.10,120.00,97.37,-22.63
2016,8,9,2,25,00,1018.45,21.90,80.20,2.00,96.00,73.37,-22.63
2016,8,9,2,55,00,1018.46,21.90,80.70,1.20,66.00,43.37,-22.63
2016,8,9,3,25,00,1018.12,21.70,81.10,1.00,50.00,27.37,-22.63
2016,8,9,3,55,00,1017.52,21.80,79.70,3.20,54.00,31.37,-22.63
2016,8,9,4,25,00,1017.39,21.80,80.40,2.80,64.00,41.37,-22.63
2016,8,9,4,55,00,1017.40,21.60,80.70,1.20,44.00,21.37,-22.63
2016,8,9,5,25,00,1016.88,21.60,80.50,1.00,52.00,29.37,-22.63
2016,8,9,5,55,00,1017.05,21.50,82.00,0.50,318.00,295.37,-22.63
2016,8,9,6,25,00,1016.77,21.40,80.90,0.50,99.00,76.37,-22.63
2016,8,9,6,55,00,1016.66,21.40,81.00,0.50,245.00,222.37,-22.63
